defect_id,slot_id,section_id,department,severity,criticality_score,defect_duration,slot_duration,duration_slack_hours,is_fit,fit_category,is_night_window,traffic_density,slot_source,slot_start,slot_end,max_tasks_possible,suitability_score,feasibility_notes
TMS-007,TT-SEC-03-20260909-1030,SEC-03,Engineering,Low,4,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-09T10:30:00,2026-09-09T13:00:00,1,45.0,Slot duration 2.5h is less than required 3.0h; Routine/low severity ideally executed during day shadow slots; High backlog age (41 days) boosts priority
TMS-007,TT-SEC-03-20260910-0130,SEC-03,Engineering,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-10T01:30:00,2026-09-10T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (41 days) boosts priority
TMS-007,TT-SEC-03-20260911-0130,SEC-03,Engineering,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-11T01:30:00,2026-09-11T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (41 days) boosts priority
TMS-007,TT-SEC-03-20260911-1030,SEC-03,Engineering,Low,4,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-11T10:30:00,2026-09-11T13:00:00,1,45.0,Slot duration 2.5h is less than required 3.0h; Routine/low severity ideally executed during day shadow slots; High backlog age (41 days) boosts priority
TMS-007,GF-SEC-03-20260911-1300,SEC-03,Engineering,Low,4,3.0,1.5,-1.5,False,insufficient_duration,False,Low,GoodsForecast,2026-09-11T13:00:00,2026-09-11T14:30:00,1,55.0,"Slot duration 1.5h is less than required 3.0h; Routine/low severity ideally executed during day shadow slots; Utilizes dynamic goods cancellation slot, protecting timetable paths; High backlog age (41 days) boosts priority"
TMS-007,TT-SEC-03-20260912-0130,SEC-03,Engineering,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-12T01:30:00,2026-09-12T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (41 days) boosts priority
TMS-007,TT-SEC-03-20260913-0130,SEC-03,Engineering,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-13T01:30:00,2026-09-13T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (41 days) boosts priority
TMS-007,TT-SEC-03-20260913-1030,SEC-03,Engineering,Low,4,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-13T10:30:00,2026-09-13T13:00:00,1,45.0,Slot duration 2.5h is less than required 3.0h; Routine/low severity ideally executed during day shadow slots; High backlog age (41 days) boosts priority
TMS-007,TT-SEC-03-20260916-0130,SEC-03,Engineering,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-16T01:30:00,2026-09-16T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (41 days) boosts priority
TMS-007,TT-SEC-03-20260920-0130,SEC-03,Engineering,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-20T01:30:00,2026-09-20T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (41 days) boosts priority
TMS-007,TT-SEC-03-20260920-1030,SEC-03,Engineering,Low,4,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-20T10:30:00,2026-09-20T13:00:00,1,45.0,Slot duration 2.5h is less than required 3.0h; Routine/low severity ideally executed during day shadow slots; High backlog age (41 days) boosts priority
TMS-007,TT-SEC-03-20260923-0130,SEC-03,Engineering,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-23T01:30:00,2026-09-23T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (41 days) boosts priority
TMS-007,TT-SEC-03-20260927-0130,SEC-03,Engineering,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-27T01:30:00,2026-09-27T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (41 days) boosts priority
TMS-007,TT-SEC-03-20260927-1030,SEC-03,Engineering,Low,4,3.0,2.5,-0.5,False,insufficient_duration,False,Medium,Timetable,2026-09-27T10:30:00,2026-09-27T13:00:00,1,45.0,Slot duration 2.5h is less than required 3.0h; Routine/low severity ideally executed during day shadow slots; High backlog age (41 days) boosts priority
TMS-007,TT-SEC-03-20260930-0130,SEC-03,Engineering,Low,4,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-30T01:30:00,2026-09-30T04:30:00,1,90.0,Optimal fit with minimal idle window; High backlog age (41 days) boosts priority
TMS-008,TT-SEC-04-20260907-0200,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-07T02:00:00,2026-09-07T05:00:00,1,85.0,Optimal fit with minimal idle window
TMS-008,TT-SEC-04-20260908-0200,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-08T02:00:00,2026-09-08T05:00:00,1,85.0,Optimal fit with minimal idle window
TMS-008,TT-SEC-04-20260908-0945,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,False,Medium,Timetable,2026-09-08T09:45:00,2026-09-08T12:45:00,1,85.0,Optimal fit with minimal idle window
TMS-008,TT-SEC-04-20260909-0200,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-09T02:00:00,2026-09-09T05:00:00,1,85.0,Optimal fit with minimal idle window
TMS-008,TT-SEC-04-20260910-0200,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-10T02:00:00,2026-09-10T05:00:00,1,85.0,Optimal fit with minimal idle window
TMS-008,TT-SEC-04-20260910-0945,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,False,Medium,Timetable,2026-09-10T09:45:00,2026-09-10T12:45:00,1,85.0,Optimal fit with minimal idle window
TMS-008,TT-SEC-04-20260911-0200,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-11T02:00:00,2026-09-11T05:00:00,1,85.0,Optimal fit with minimal idle window
TMS-008,TT-SEC-04-20260912-0200,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-12T02:00:00,2026-09-12T05:00:00,1,85.0,Optimal fit with minimal idle window
TMS-008,TT-SEC-04-20260912-0945,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,False,Medium,Timetable,2026-09-12T09:45:00,2026-09-12T12:45:00,1,85.0,Optimal fit with minimal idle window
TMS-008,GF-SEC-04-20260912-1245,SEC-04,Engineering,Medium,7,3.0,1.5,-1.5,False,insufficient_duration,False,Low,GoodsForecast,2026-09-12T12:45:00,2026-09-12T14:15:00,1,40.0,"Slot duration 1.5h is less than required 3.0h; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TMS-008,TT-SEC-04-20260913-0200,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-13T02:00:00,2026-09-13T05:00:00,1,85.0,Optimal fit with minimal idle window
TMS-008,TT-SEC-04-20260916-0200,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-16T02:00:00,2026-09-16T05:00:00,1,85.0,Optimal fit with minimal idle window
TMS-008,TT-SEC-04-20260920-0200,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-20T02:00:00,2026-09-20T05:00:00,1,85.0,Optimal fit with minimal idle window
TMS-008,TT-SEC-04-20260923-0200,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-23T02:00:00,2026-09-23T05:00:00,1,85.0,Optimal fit with minimal idle window
TMS-008,TT-SEC-04-20260927-0200,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-27T02:00:00,2026-09-27T05:00:00,1,85.0,Optimal fit with minimal idle window
TMS-008,TT-SEC-04-20260930-0200,SEC-04,Engineering,Medium,7,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-30T02:00:00,2026-09-30T05:00:00,1,85.0,Optimal fit with minimal idle window
TMS-009,TT-SEC-04-20260907-0200,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-07T02:00:00,2026-09-07T05:00:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-009,TT-SEC-04-20260908-0200,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-08T02:00:00,2026-09-08T05:00:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-009,TT-SEC-04-20260908-0945,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,False,Medium,Timetable,2026-09-08T09:45:00,2026-09-08T12:45:00,1,80.0,Optimal fit with minimal idle window; Day shadow window on medium density line
TMS-009,TT-SEC-04-20260909-0200,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-09T02:00:00,2026-09-09T05:00:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-009,TT-SEC-04-20260910-0200,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-10T02:00:00,2026-09-10T05:00:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-009,TT-SEC-04-20260910-0945,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,False,Medium,Timetable,2026-09-10T09:45:00,2026-09-10T12:45:00,1,80.0,Optimal fit with minimal idle window; Day shadow window on medium density line
TMS-009,TT-SEC-04-20260911-0200,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-11T02:00:00,2026-09-11T05:00:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-009,TT-SEC-04-20260912-0200,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-12T02:00:00,2026-09-12T05:00:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-009,TT-SEC-04-20260912-0945,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,False,Medium,Timetable,2026-09-12T09:45:00,2026-09-12T12:45:00,1,80.0,Optimal fit with minimal idle window; Day shadow window on medium density line
TMS-009,GF-SEC-04-20260912-1245,SEC-04,Engineering,High,8,3.0,1.5,-1.5,False,insufficient_duration,False,Low,GoodsForecast,2026-09-12T12:45:00,2026-09-12T14:15:00,1,35.0,"Slot duration 1.5h is less than required 3.0h; Day shadow window on medium density line; Utilizes dynamic goods cancellation slot, protecting timetable paths"
TMS-009,TT-SEC-04-20260913-0200,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-13T02:00:00,2026-09-13T05:00:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-009,TT-SEC-04-20260916-0200,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-16T02:00:00,2026-09-16T05:00:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-009,TT-SEC-04-20260920-0200,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-20T02:00:00,2026-09-20T05:00:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-009,TT-SEC-04-20260923-0200,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-23T02:00:00,2026-09-23T05:00:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-009,TT-SEC-04-20260927-0200,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-27T02:00:00,2026-09-27T05:00:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-009,TT-SEC-04-20260930-0200,SEC-04,Engineering,High,8,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-30T02:00:00,2026-09-30T05:00:00,1,95.0,Optimal fit with minimal idle window; High criticality matched to safe night corridor
TMS-010,TT-SEC-04-20260907-0200,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,True,Medium,Timetable,2026-09-07T02:00:00,2026-09-07T05:00:00,1,90.0,Optimal fit with minimal idle window; High backlog age (33 days) boosts priority
TMS-010,TT-SEC-04-20260908-0200,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,True,Medium,Timetable,2026-09-08T02:00:00,2026-09-08T05:00:00,1,90.0,Optimal fit with minimal idle window; High backlog age (33 days) boosts priority
TMS-010,TT-SEC-04-20260908-0945,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,False,Medium,Timetable,2026-09-08T09:45:00,2026-09-08T12:45:00,1,100.0,Optimal fit with minimal idle window; Routine/low severity ideally executed during day shadow slots; High backlog age (33 days) boosts priority
TMS-010,TT-SEC-04-20260909-0200,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,True,Medium,Timetable,2026-09-09T02:00:00,2026-09-09T05:00:00,1,90.0,Optimal fit with minimal idle window; High backlog age (33 days) boosts priority
TMS-010,TT-SEC-04-20260910-0200,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,True,Medium,Timetable,2026-09-10T02:00:00,2026-09-10T05:00:00,1,90.0,Optimal fit with minimal idle window; High backlog age (33 days) boosts priority
TMS-010,TT-SEC-04-20260910-0945,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,False,Medium,Timetable,2026-09-10T09:45:00,2026-09-10T12:45:00,1,100.0,Optimal fit with minimal idle window; Routine/low severity ideally executed during day shadow slots; High backlog age (33 days) boosts priority
TMS-010,TT-SEC-04-20260911-0200,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,True,Medium,Timetable,2026-09-11T02:00:00,2026-09-11T05:00:00,1,90.0,Optimal fit with minimal idle window; High backlog age (33 days) boosts priority
TMS-010,TT-SEC-04-20260912-0200,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,True,Medium,Timetable,2026-09-12T02:00:00,2026-09-12T05:00:00,1,90.0,Optimal fit with minimal idle window; High backlog age (33 days) boosts priority
TMS-010,TT-SEC-04-20260912-0945,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,False,Medium,Timetable,2026-09-12T09:45:00,2026-09-12T12:45:00,1,100.0,Optimal fit with minimal idle window; Routine/low severity ideally executed during day shadow slots; High backlog age (33 days) boosts priority
TMS-010,GF-SEC-04-20260912-1245,SEC-04,Engineering,Low,3,2.5,1.5,-1.0,False,insufficient_duration,False,Low,GoodsForecast,2026-09-12T12:45:00,2026-09-12T14:15:00,1,55.0,"Slot duration 1.5h is less than required 2.5h; Routine/low severity ideally executed during day shadow slots; Utilizes dynamic goods cancellation slot, protecting timetable paths; High backlog age (33 days) boosts priority"
TMS-010,TT-SEC-04-20260913-0200,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,True,Medium,Timetable,2026-09-13T02:00:00,2026-09-13T05:00:00,1,90.0,Optimal fit with minimal idle window; High backlog age (33 days) boosts priority
TMS-010,TT-SEC-04-20260916-0200,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,True,Medium,Timetable,2026-09-16T02:00:00,2026-09-16T05:00:00,1,90.0,Optimal fit with minimal idle window; High backlog age (33 days) boosts priority
TMS-010,TT-SEC-04-20260920-0200,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,True,Medium,Timetable,2026-09-20T02:00:00,2026-09-20T05:00:00,1,90.0,Optimal fit with minimal idle window; High backlog age (33 days) boosts priority
TMS-010,TT-SEC-04-20260923-0200,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,True,Medium,Timetable,2026-09-23T02:00:00,2026-09-23T05:00:00,1,90.0,Optimal fit with minimal idle window; High backlog age (33 days) boosts priority
TMS-010,TT-SEC-04-20260927-0200,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,True,Medium,Timetable,2026-09-27T02:00:00,2026-09-27T05:00:00,1,90.0,Optimal fit with minimal idle window; High backlog age (33 days) boosts priority
TMS-010,TT-SEC-04-20260930-0200,SEC-04,Engineering,Low,3,2.5,3.0,0.5,True,tight_fit,True,Medium,Timetable,2026-09-30T02:00:00,2026-09-30T05:00:00,1,90.0,Optimal fit with minimal idle window; High backlog age (33 days) boosts priority
TMS-011,TT-SEC-04-20260907-0200,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-07T02:00:00,2026-09-07T05:00:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TMS-011,TT-SEC-04-20260908-0200,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-08T02:00:00,2026-09-08T05:00:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TMS-011,TT-SEC-04-20260908-0945,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,False,Medium,Timetable,2026-09-08T09:45:00,2026-09-08T12:45:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TMS-011,TT-SEC-04-20260909-0200,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-09T02:00:00,2026-09-09T05:00:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TMS-011,TT-SEC-04-20260910-0200,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-10T02:00:00,2026-09-10T05:00:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TMS-011,TT-SEC-04-20260910-0945,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,False,Medium,Timetable,2026-09-10T09:45:00,2026-09-10T12:45:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TMS-011,TT-SEC-04-20260911-0200,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-11T02:00:00,2026-09-11T05:00:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TMS-011,TT-SEC-04-20260912-0200,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-12T02:00:00,2026-09-12T05:00:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TMS-011,TT-SEC-04-20260912-0945,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,False,Medium,Timetable,2026-09-12T09:45:00,2026-09-12T12:45:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TMS-011,GF-SEC-04-20260912-1245,SEC-04,Engineering,Medium,6,3.0,1.5,-1.5,False,insufficient_duration,False,Low,GoodsForecast,2026-09-12T12:45:00,2026-09-12T14:15:00,1,50.0,"Slot duration 1.5h is less than required 3.0h; Utilizes dynamic goods cancellation slot, protecting timetable paths; High backlog age (21 days) boosts priority"
TMS-011,TT-SEC-04-20260913-0200,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-13T02:00:00,2026-09-13T05:00:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TMS-011,TT-SEC-04-20260916-0200,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-16T02:00:00,2026-09-16T05:00:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TMS-011,TT-SEC-04-20260920-0200,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-20T02:00:00,2026-09-20T05:00:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TMS-011,TT-SEC-04-20260923-0200,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-23T02:00:00,2026-09-23T05:00:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TMS-011,TT-SEC-04-20260927-0200,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-27T02:00:00,2026-09-27T05:00:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
TMS-011,TT-SEC-04-20260930-0200,SEC-04,Engineering,Medium,6,3.0,3.0,0.0,True,tight_fit,True,Medium,Timetable,2026-09-30T02:00:00,2026-09-30T05:00:00,1,95.0,Optimal fit with minimal idle window; High backlog age (21 days) boosts priority
